hatchery,date,historic_flow,future_flow,flow_change_factor,pct_flow_change
Alsea Hatchery,1978-01-01,1209494.1408624626,1255638.4956735498,-46144.35481108725,-3.82
Alsea Hatchery,1979-01-01,397689.0172712911,411562.53918419435,-13873.521912903234,-3.49
Alsea Hatchery,1980-01-01,1215497.6217457335,1268422.8646480893,-52925.242902355734,-4.35
Alsea Hatchery,1981-01-01,732735.0347042696,762657.3702288143,-29922.335524544702,-4.08
Alsea Hatchery,1982-01-01,1208572.1688563789,1259879.831608081,-51307.662751702126,-4.25
Alsea Hatchery,1983-01-01,1181677.551511172,1227216.5969344804,-45539.04542330839,-3.85
Alsea Hatchery,1984-01-01,763768.1511097115,802294.9975948647,-38526.84648515319,-5.04
Alsea Hatchery,1985-01-01,569518.6721706255,597158.2886495956,-27639.61647897004,-4.85
Alsea Hatchery,1986-01-01,561353.0076807769,581395.7320280245,-20042.724347247626,-3.57
Alsea Hatchery,1987-01-01,921347.0346000703,965137.5565248478,-43790.52192477742,-4.75
Alsea Hatchery,1988-01-01,899277.3926267335,947132.8953928475,-47855.50276611396,-5.32
Alsea Hatchery,1989-01-01,955537.6592539647,1010421.2332753905,-54883.5740214258,-5.74
Alsea Hatchery,1990-01-01,721682.5947161834,760888.1726907857,-39205.57797460235,-5.43
Alsea Hatchery,1991-01-01,499595.7687150213,524466.5726734301,-24870.803958408767,-4.98
Alsea Hatchery,1992-01-01,578319.6728357009,611856.3422394132,-33536.669403712265,-5.8
Alsea Hatchery,1993-01-01,747486.6142111695,786042.361975271,-38555.747764101485,-5.16
Alsea Hatchery,1994-01-01,483934.16231796326,506316.19923658174,-22382.036918618483,-4.63
Alsea Hatchery,1995-01-01,1283529.231287248,1349139.8053387923,-65610.5740515443,-5.11
Alsea Hatchery,1996-01-01,1210415.8241904909,1266460.5288078187,-56044.70461732778,-4.63
Alsea Hatchery,1997-01-01,1971701.9802727203,2044686.2146023053,-72984.23432958499,-3.7
Alsea Hatchery,1998-01-01,1067769.230400106,1111281.655213436,-43512.42481333017,-4.08
Alsea Hatchery,1999-01-01,1585885.281529511,1659392.703593775,-73507.42206426384,-4.64
Alsea Hatchery,2000-01-01,1244924.642481853,1313144.7223476393,-68220.07986578625,-5.48
Alsea Hatchery,2001-01-01,297748.72834534216,316783.9949194111,-19035.266574068926,-6.39
Alsea Hatchery,2002-01-01,1216648.3639535052,1278719.3992235446,-62071.03527003946,-5.1
Alsea Hatchery,2003-01-01,1089855.2539487851,1139193.2171146288,-49337.96316584363,-4.53
Alsea Hatchery,2004-01-01,1203005.353464819,1285245.4057868447,-82240.05232202564,-6.84
Alsea Hatchery,2005-01-01,441332.6321317159,456836.127152362,-15503.495020646136,-3.51
Alsea Hatchery,2006-01-01,1757205.0201945093,1839169.1451515388,-81964.12495702947,-4.66
Alsea Hatchery,1915-02-01,486730.6994083518,504264.1995212303,-17533.500112878508,-3.6
Alsea Hatchery,1916-02-01,1705183.228036311,1747700.5436694678,-42517.3156331568,-2.49
Alsea Hatchery,1917-02-01,520098.09555347066,551151.3270800742,-31053.231526603573,-5.97
Alsea Hatchery,1918-02-01,1377599.6801967495,1409874.0902443805,-32274.410047631012,-2.34
Alsea Hatchery,1919-02-01,1294923.1083500555,1333559.5771808322,-38636.468830776634,-2.98
Alsea Hatchery,1920-02-01,512505.08967089513,527531.5192822639,-15026.429611368803,-2.93
Alsea Hatchery,1921-02-01,1399721.498731407,1424635.6364533808,-24914.137721973704,-1.78
Alsea Hatchery,1922-02-01,661080.0950406289,680846.2431069511,-19766.148066322203,-2.99
Alsea Hatchery,1923-02-01,928217.8246115089,988112.5511960662,-59894.72658455733,-6.45
Alsea Hatchery,1924-02-01,737963.1118769175,752516.5907955184,-14553.478918600827,-1.97
Alsea Hatchery,1925-02-01,1380396.2418161377,1414399.7858288647,-34003.54401272698,-2.46
Alsea Hatchery,1926-02-01,1122136.986272135,1146855.48897743,-24718.50270529487,-2.2
Alsea Hatchery,1927-02-01,1432642.1212283631,1461211.757431138,-28569.636202774942,-1.99
Alsea Hatchery,1928-02-01,615908.9965171422,631274.1602792431,-15365.163762100972,-2.49
Alsea Hatchery,1929-02-01,457572.791714872,482933.321974605,-25360.530259732972,-5.54
Alsea Hatchery,1930-02-01,581401.2314958611,588421.347150481,-7020.115654619876,-1.21
Alsea Hatchery,1931-02-01,416054.0111637074,429568.1341312425,-13514.122967535106,-3.25
Alsea Hatchery,1932-02-01,982905.9866674118,1014400.2463731131,-31494.259705701377,-3.2
Alsea Hatchery,1933-02-01,1021864.652565178,1069015.4791427008,-47150.82657752279,-4.61
Alsea Hatchery,1934-02-01,948635.9483533263,972026.9486282315,-23391.000274905236,-2.47
Alsea Hatchery,1935-02-01,862172.3846609088,862664.6735639672,-492.28890305839013,-0.06
Alsea Hatchery,1936-02-01,830052.052905651,851067.6007547845,-21015.547849133494,-2.53
Alsea Hatchery,1937-02-01,1046635.9981563038,1119179.4475542333,-72543.44939792948,-6.93
Alsea Hatchery,1938-02-01,1344771.5401619687,1373980.796305812,-29209.25614384329,-2.17
Alsea Hatchery,1939-02-01,1048145.8681852054,1081158.3488271213,-33012.48064191593,-3.15
Alsea Hatchery,1940-02-01,1155550.6657407566,1175861.7592547485,-20311.093513991917,-1.76
Alsea Hatchery,1941-02-01,551316.4479325092,569728.3053853547,-18411.857452845434,-3.34
Alsea Hatchery,1942-02-01,954993.4589024498,960423.6073286106,-5430.148426160798,-0.57
Alsea Hatchery,1943-02-01,1205320.4585191843,1223725.417362299,-18404.958843114786,-1.53
Alsea Hatchery,1944-02-01,574330.3448179233,586948.9741725199,-12618.629354596604,-2.2
Alsea Hatchery,1945-02-01,922494.0980454053,942613.9491937715,-20119.851148366113,-2.18
Alsea Hatchery,1946-02-01,1095040.2829129586,1122998.8186754228,-27958.535762464162,-2.55
Alsea Hatchery,1947-02-01,783160.3308964368,803616.0294872811,-20455.698590844288,-2.61
Alsea Hatchery,1948-02-01,709827.3920307714,721536.584004483,-11709.191973711597,-1.65
Alsea Hatchery,1949-02-01,1091707.4046407829,1125882.5435653608,-34175.13892457797,-3.13
Alsea Hatchery,1950-02-01,1364252.4073282783,1472358.8050236728,-108106.39769539447,-7.92
Alsea Hatchery,1951-02-01,1463368.9545717086,1497359.9529272234,-33990.998355514836,-2.32
Alsea Hatchery,1952-02-01,1046920.0277602214,1064348.411978646,-17428.38421842456,-1.66
Alsea Hatchery,1953-02-01,1507628.2438446728,1556734.014925661,-49105.77108098823,-3.26
Alsea Hatchery,1954-02-01,1395086.7746348388,1429112.9436277838,-34026.16899294499,-2.44
Alsea Hatchery,1955-02-01,626117.6745869579,638398.2902599364,-12280.615672978456,-1.96
Alsea Hatchery,1956-02-01,1237533.7928504734,1270393.7676395485,-32859.97478907509,-2.66
Alsea Hatchery,1957-02-01,492737.2357582689,504260.8874144772,-11523.651656208269,-2.34
Alsea Hatchery,1958-02-01,1352025.8104714223,1390361.3285165404,-38335.51804511808,-2.84
Alsea Hatchery,1959-02-01,1226830.4528592192,1264514.3531421716,-37683.90028295247,-3.07
Alsea Hatchery,1960-02-01,1092106.4273190126,1100377.3784412188,-8270.95112220617,-0.76
Alsea Hatchery,1961-02-01,1299264.3150992112,1332506.8861989009,-33242.571099689696,-2.56
Alsea Hatchery,1962-02-01,500191.2025309362,510508.55264801794,-10317.350117081718,-2.06
Alsea Hatchery,1963-02-01,757133.6498488754,773802.0967838112,-16668.44693493587,-2.2
Alsea Hatchery,1964-02-01,1160988.9627025914,1201599.4927288669,-40610.53002627543,-3.5
Alsea Hatchery,1965-02-01,1398443.69172945,1437914.5275195423,-39470.83579009236,-2.82
Alsea Hatchery,1966-02-01,843114.5013017477,868105.522881812,-24991.021580064204,-2.96
Alsea Hatchery,1967-02-01,1272018.8705885913,1315295.6835071284,-43276.81291853706,-3.4
Alsea Hatchery,1968-02-01,1172453.0627409383,1200704.4281840704,-28251.36544313212,-2.41
Alsea Hatchery,1969-02-01,1237601.9052515377,1336959.2767285914,-99357.37147705373,-8.03
Alsea Hatchery,1970-02-01,1683502.7093836104,1727234.640276692,-43731.930893081706,-2.6
Alsea Hatchery,1971-02-01,1213884.396321841,1239383.4300617892,-25499.03373994818,-2.1
Alsea Hatchery,1972-02-01,1089139.7313990465,1118081.5693723946,-28941.837973348098,-2.66
Alsea Hatchery,1973-02-01,587089.1678316634,607153.6001372163,-20064.43230555288,-3.42
Alsea Hatchery,1974-02-01,1362698.9148179423,1397549.082926974,-34850.16810903163,-2.56
Alsea Hatchery,1975-02-01,1028831.0602543917,1057339.2494000443,-28508.189145652577,-2.77
Alsea Hatchery,1976-02-01,821785.0654389355,841512.7879105492,-19727.72247161367,-2.4
Alsea Hatchery,1977-02-01,128450.42764149564,130119.56806323549,-1669.1404217398522,-1.3
Alsea Hatchery,1978-02-01,907828.8257337724,927606.2612875652,-19777.435553792864,-2.18
Alsea Hatchery,1979-02-01,733269.4704588016,738774.4039049118,-5504.933446110226,-0.75
Alsea Hatchery,1980-02-01,767518.1212173923,784333.94163493,-16815.820417537703,-2.19
Alsea Hatchery,1981-02-01,635619.1842096237,651843.2774535902,-16224.093243966461,-2.55
Alsea Hatchery,1982-02-01,1206451.578582726,1225904.0155312403,-19452.43694851431,-1.61
Alsea Hatchery,1983-02-01,1192149.4291115839,1215765.233341625,-23615.804230041103,-1.98
Alsea Hatchery,1984-02-01,878453.9669153189,887990.07097445,-9536.104059131118,-1.09
Alsea Hatchery,1985-02-01,487412.2721477892,496652.4952822355,-9240.223134446307,-1.9
Alsea Hatchery,1986-02-01,1037986.8536520419,1062843.308011583,-24856.45435954118,-2.39
Alsea Hatchery,1987-02-01,1128675.400851592,1159341.4210278317,-30666.020176239777,-2.72
Alsea Hatchery,1988-02-01,650876.4590197427,671905.7504504608,-21029.29143071815,-3.23
Alsea Hatchery,1989-02-01,727647.2379098679,758848.4566219994,-31201.218712131493,-4.29
Alsea Hatchery,1990-02-01,1276634.5397190244,1326882.5354079774,-50247.99568895297,-3.94
Alsea Hatchery,1991-02-01,598776.6244887055,612855.6105929133,-14078.986104207812,-2.35
Alsea Hatchery,1992-02-01,665412.4985212482,689119.4379268667,-23706.93940561847,-3.56
Alsea Hatchery,1993-02-01,550342.6380425441,566067.6633735942,-15725.025331050041,-2.86
Alsea Hatchery,1994-02-01,451852.24159523053,461350.5846653005,-9498.343070069968,-2.1
Alsea Hatchery,1995-02-01,1233411.3246423847,1271195.4934475338,-37784.16880514915,-3.06
Alsea Hatchery,1996-02-01,1952145.345932923,1989863.7224030262,-37718.37647010316,-1.93
Alsea Hatchery,1997-02-01,1233458.2611951798,1267593.77531015,-34135.51411497034,-2.77
Alsea Hatchery,1998-02-01,1276807.6241326635,1305236.9121758738,-28429.288043210283,-2.23
Alsea Hatchery,1999-02-01,1841899.7707180434,1883739.14908721,-41839.378369166516,-2.27
Alsea Hatchery,2000-02-01,1067317.0255219995,1091173.4144751348,-23856.38895313535,-2.24
Alsea Hatchery,2001-02-01,312746.58894654526,323848.4129287932,-11101.823982247908,-3.55
Alsea Hatchery,2002-02-01,1188507.7521941836,1224142.0097492218,-35634.2575550382,-3
Alsea Hatchery,2003-02-01,948962.2174216558,980863.0340245821,-31900.816602926352,-3.36
Alsea Hatchery,2004-02-01,1166739.0218581893,1183240.5219833269,-16501.500125137623,-1.41
Alsea Hatchery,2005-02-01,340469.0173441174,346180.4451364896,-5711.427792372182,-1.68
Alsea Hatchery,2006-02-01,1387351.708952093,1431110.0969322398,-43758.3879801468,-3.15
Alsea Hatchery,1915-03-01,419717.1825808969,430884.11288106843,-11166.930300171545,-2.66
Alsea Hatchery,1916-03-01,1359245.0820097416,1382789.6039242563,-23544.521914514713,-1.73
Alsea Hatchery,1917-03-01,700521.5255358594,730271.0448302532,-29749.51929439383,-4.25
Alsea Hatchery,1918-03-01,904389.478262027,919515.2117333057,-15125.733471278683,-1.67
Alsea Hatchery,1919-03-01,1461490.996467802,1499002.5539121537,-37511.557444351725,-2.57
Alsea Hatchery,1920-03-01,432755.8416322612,446503.1755583488,-13747.333926087653,-3.18
Alsea Hatchery,1921-03-01,995873.3438235216,1014754.1916674008,-18880.847843879135,-1.9
Alsea Hatchery,1922-03-01,803697.6332475586,829974.3926877152,-26276.75944015663,-3.27
Alsea Hatchery,1923-03-01,661739.0985751207,662730.723651678,-991.6250765572768,-0.15
Alsea Hatchery,1924-03-01,456022.0385818499,462431.86710838287,-6409.828526532976,-1.41
Alsea Hatchery,1925-03-01,702817.9760951382,712804.8541508471,-9986.878055708832,-1.42
Alsea Hatchery,1926-03-01,842612.3033599086,852021.7484166649,-9409.44505675626,-1.12
Alsea Hatchery,1927-03-01,1086409.2990349468,1101182.770898867,-14773.471863920102,-1.36
Alsea Hatchery,1928-03-01,663582.0668008807,686391.9467679093,-22809.879967028624,-3.44
Alsea Hatchery,1929-03-01,309796.9221647278,308474.46706728794,1322.4550974398735,0.43
Alsea Hatchery,1930-03-01,532957.3511977443,538187.2709442036,-5229.919746459345,-0.98
Alsea Hatchery,1931-03-01,552675.4127702323,571316.0121430904,-18640.599372858065,-3.37
Alsea Hatchery,1932-03-01,830416.5710405716,847911.5149067454,-17494.943866173853,-2.11
Alsea Hatchery,1933-03-01,1061762.3020656153,1072578.9740128755,-10816.671947260154,-1.02
Alsea Hatchery,1934-03-01,522848.6735907663,535665.8117306778,-12817.13813991152,-2.45
Alsea Hatchery,1935-03-01,810752.5958888858,814905.7994450799,-4153.203556194087,-0.51
Alsea Hatchery,1936-03-01,667638.774275634,675119.2950771382,-7480.520801504259,-1.12
Alsea Hatchery,1937-03-01,837606.5387279438,823726.1468884224,13880.391839521355,1.66
Alsea Hatchery,1938-03-01,1212291.4886109773,1250315.9046892233,-38024.416078245966,-3.14
Alsea Hatchery,1939-03-01,828050.6217947685,844088.4773361876,-16037.855541419121,-1.94
Alsea Hatchery,1940-03-01,1159133.6378185817,1178611.3714510163,-19477.733632434625,-1.68
Alsea Hatchery,1941-03-01,322062.1551167786,327842.15936637763,-5780.004249599006,-1.79
Alsea Hatchery,1942-03-01,502089.00784534984,506625.17157460935,-4536.1637292595115,-0.9
Alsea Hatchery,1943-03-01,575172.0579233682,575749.3103331224,-577.2524097542046,-0.1
Alsea Hatchery,1944-03-01,476609.7504412449,487911.4511946273,-11301.700753382407,-2.37
Alsea Hatchery,1945-03-01,865859.528978305,894141.8986829735,-28282.36970466841,-3.27
Alsea Hatchery,1946-03-01,935638.414299726,958620.8742453592,-22982.459945633193,-2.46
Alsea Hatchery,1947-03-01,549410.0321786371,561749.8356406239,-12339.803461986827,-2.25
Alsea Hatchery,1948-03-01,784211.7569384045,797618.0716886461,-13406.314750241581,-1.71
Alsea Hatchery,1949-03-01,1080497.8462635411,1065384.4058236503,15113.440439890837,1.4
Alsea Hatchery,1950-03-01,1447381.5305597966,1357574.0269783316,89807.50358146499,6.2
Alsea Hatchery,1951-03-01,1051411.5788634003,1136716.821759021,-85305.24289562064,-8.11
Alsea Hatchery,1952-03-01,784701.5666261225,792700.458961045,-7998.892334922566,-1.02
Alsea Hatchery,1953-03-01,877987.0353719525,899765.674471087,-21778.639099134598,-2.48
Alsea Hatchery,1954-03-01,959878.1186578138,975388.9886945756,-15510.870036761859,-1.62
Alsea Hatchery,1955-03-01,635924.5620644933,651063.3408927205,-15138.778828227194,-2.38
Alsea Hatchery,1956-03-01,1290943.5501444556,1330673.7571298121,-39730.20698535652,-3.08
Alsea Hatchery,1957-03-01,1088362.9859032873,1122403.7944323372,-34040.80852904986,-3.13
Alsea Hatchery,1958-03-01,1035390.512743434,1051978.9767840893,-16588.464040655294,-1.6
Alsea Hatchery,1959-03-01,790225.7709571199,803555.8490114255,-13330.078054305632,-1.69
Alsea Hatchery,1960-03-01,850170.4869077848,867540.9240844756,-17370.437176690786,-2.04
Alsea Hatchery,1961-03-01,1546894.4212135756,1591159.0798879063,-44264.65867433068,-2.86
Alsea Hatchery,1962-03-01,606460.8468285073,622948.1434460673,-16487.29661756009,-2.72
Alsea Hatchery,1963-03-01,546603.7294582978,556753.5583653441,-10149.828907046234,-1.86
Alsea Hatchery,1964-03-01,785729.6037155571,811932.5234120432,-26202.91969648609,-3.33
Alsea Hatchery,1965-03-01,538414.951493884,545866.8381875808,-7451.886693696841,-1.38
Alsea Hatchery,1966-03-01,911289.4380212191,944105.3280417055,-32815.89002048643,-3.6
Alsea Hatchery,1967-03-01,783362.8374083336,804479.6929927099,-21116.855584376375,-2.7
Alsea Hatchery,1968-03-01,996675.3820010675,1017477.2765165378,-20801.894515470252,-2.09
Alsea Hatchery,1969-03-01,724914.9749671313,681725.4575883185,43189.51737881277,5.96
Alsea Hatchery,1970-03-01,834530.9804720309,850126.8203396748,-15595.839867643896,-1.87
Alsea Hatchery,1971-03-01,1047170.6012555787,1073908.9814329946,-26738.380177415907,-2.55
Alsea Hatchery,1972-03-01,1306559.746309298,1342818.952260588,-36259.20595128997,-2.78
Alsea Hatchery,1973-03-01,518313.0948912153,533794.7518932989,-15481.657002083608,-2.99
Alsea Hatchery,1974-03-01,1433406.9287391268,1472360.845614189,-38953.91687506228,-2.72
Alsea Hatchery,1975-03-01,935669.051849184,956735.1009325987,-21066.04908341472,-2.25
Alsea Hatchery,1976-03-01,902848.6621966127,917073.665252021,-14225.003055408364,-1.58
Alsea Hatchery,1977-03-01,572184.3775877442,595991.2984735342,-23806.920885790023,-4.16
Alsea Hatchery,1978-03-01,477759.36679867,485378.1000337913,-7618.733235121355,-1.59
Alsea Hatchery,1979-03-01,894503.371751688,906048.3363353863,-11544.96458369831,-1.29
Alsea Hatchery,1980-03-01,704938.5063342031,721442.280861009,-16503.774526805966,-2.34
Alsea Hatchery,1981-03-01,637600.0321880452,649299.0766448553,-11699.044456810108,-1.83
Alsea Hatchery,1982-03-01,1164421.1433503306,1183570.016544087,-19148.873193756444,-1.64
Alsea Hatchery,1983-03-01,1390763.8470659673,1425560.6410552124,-34796.79398924508,-2.5
Alsea Hatchery,1984-03-01,839335.3368993136,852793.225231144,-13457.888331830385,-1.6
Alsea Hatchery,1985-03-01,427041.5156914509,432134.9922529109,-5093.476561460004,-1.19
Alsea Hatchery,1986-03-01,1064636.9560892608,1084656.3281476346,-20019.372058373876,-1.88
Alsea Hatchery,1987-03-01,839057.0633173208,864215.0845030989,-25158.02118577808,-3
Alsea Hatchery,1988-03-01,447654.7175777137,461538.505071497,-13883.787493783282,-3.1
Alsea Hatchery,1989-03-01,989624.5400481414,1021869.6127655478,-32245.072717406438,-3.26
Alsea Hatchery,1990-03-01,793991.855742017,803693.592851035,-9701.737109017908,-1.22
Alsea Hatchery,1991-03-01,766272.5573350923,792038.1085759036,-25765.55124081124,-3.36
Alsea Hatchery,1992-03-01,494234.61050316837,503422.13627454767,-9187.525771379296,-1.86
Alsea Hatchery,1993-03-01,519296.8065605901,536975.3568468308,-17678.5502862407,-3.4
Alsea Hatchery,1994-03-01,659803.2444237889,669498.2362054498,-9694.991781660938,-1.47
Alsea Hatchery,1995-03-01,959857.7886578774,986317.3862603802,-26459.597602502792,-2.76
Alsea Hatchery,1996-03-01,1134871.71757906,1149441.067811047,-14569.350231986959,-1.28
Alsea Hatchery,1997-03-01,1128850.9984523465,1167589.1595802223,-38738.16112787579,-3.43
Alsea Hatchery,1998-03-01,1154787.0286819185,1179892.6570532548,-25105.628371336265,-2.17
Alsea Hatchery,1999-03-01,1502078.9570491584,1526040.3312307363,-23961.374181577936,-1.6
Alsea Hatchery,2000-03-01,888346.6735179063,902924.0250495123,-14577.351531605935,-1.64
Alsea Hatchery,2001-03-01,309331.31310901575,319253.8833239135,-9922.570214897743,-3.21
Alsea Hatchery,2002-03-01,894908.4027971487,915008.6352144645,-20100.232417315827,-2.25
Alsea Hatchery,2003-03-01,983008.0845926944,1019111.8418348439,-36103.75724214944,-3.67
Alsea Hatchery,2004-03-01,709459.7393990709,716475.5220587784,-7015.782659707591,-0.99
Alsea Hatchery,2005-03-01,256288.3883564889,262149.227930265,-5860.839573776117,-2.29
Alsea Hatchery,2006-03-01,785615.7558415316,808202.5172548866,-22586.76141335501,-2.88
Alsea Hatchery,1915-04-01,378880.5017790946,385900.49419876025,-7019.992419665679,-1.85
Alsea Hatchery,1916-04-01,953243.8775971347,947329.3889488082,5914.488648326485,0.62
Alsea Hatchery,1917-04-01,1024069.242967173,1027568.761457885,-3499.518490712042,-0.34
Alsea Hatchery,1918-04-01,476111.1677393902,479721.79880268953,-3610.631063299312,-0.76
